0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.40378538,0.27162832,0.5513793,0.30261844,0.40505174,0.48417556,0.2399095,0.5330629,0.14939396,0.18944544,0.35442227,0.17218226,0.8519072,0.6494204,0.26070446,0.68314147,0.6122471,0.30736467,0.1074791,0.3924466,0.24603717,0.34887522,0.48717484,0.3988747,0.83777976,0.46589524,0.7779316,0.36887184,0.7362271,0.51743716,0.18672508,0.27384034,0.78181696,0.53798944,0.42209005,0.28031972,0.5014032,0.13587087,0.86018527,0.23866259,0.1503396,0.48345354,0.6245067,0.5515022,0.3824449,0.14807309,0.587862,0.4458789,0.32658973,0.4766988,0.12957868,0.35041535,0.55783963,0.15718628,0.65753675,0.67729354,0.19367151,0.57765204,0.30807644,0.72295743,0.50416994,0.47294426,0.3479555,0.10075733,0.34815967,0.6618515,0.6979737,0.22613458,0.769141,0.75241977,0.16843145,0.19368029,0.09715898,0.22617805,0.5720926,0.24955516,0.5666487,0.3551041,0.38550314,0.8441957,0.80185467,0.13683723,0.6617109,0.7291839,0.2821576,0.6372556,0.34928432,0.46325374,0.56082755,0.6845995,0.5552175,0.20559989,0.44856128,0.08333694,0.45669565,0.2964857,0.41010627,0.5174445,0.24442977,0.1854938,0.38498408,0.34645325,0.46940988,0.71984684,0.48193547,0.6399684,0.6088215,0.14998725,0.21769188,0.49993986,0.120242305,0.7012632,0.7135377,0.34038442,0.34022158,0.5365466,0.33891112,0.6405294,0.54616,0.37200728,0.6525867,0.15371503,0.21061328,0.33111778,0.40579572,0.19680081,0.58715653,0.25887874
0.6324866,0.14260031,0.4606455,0.5517304,0.019733831,0.6291158,0.4536169,0.12192723,0.88779914,0.83116573,0.065179214,0.17664193,0.3210667,0.9373307,0.23003401,0.05622505,0.32938656,0.40121016,0.030413596,0.007612535,0.19814909,0.26523486,0.7007077,0.2370514,0.73288655,0.06352145,0.9567818,0.12801419,0.34798732,0.07844268,0.35836777,0.19988562,0.657547,0.52940094,0.46194932,0.61948574,0.22818598,0.7951174,0.98102146,0.4479484,0.6842489,0.5158477,0.05964701,0.89515984,0.71186966,0.027500471,0.90335995,0.16104585,0.09407537,0.07925769,0.09299656,0.6214856,0.16949135,0.08864401,0.12684421,0.90262073,0.5220139,0.56450605,0.57107234,0.5900153,0.21950212,0.8316359,0.5494216,0.40328348,0.9257502,0.18431403,0.270552,0.21010605,0.021665998,0.07557092,0.051127214,0.38804513,0.15673532,0.13587232,0.8346879,0.0903144,0.60106707,0.92625284,0.21055865,0.53592175,0.031319868,0.2222724,0.20559776,0.07464786,0.11382157,0.7626747,0.9624554,0.54717577,0.75640863,0.16852745,0.6355889,0.7266011,0.09694278,0.07308536,0.09957138,0.5046748,0.3542916,0.64787245,0.39158824,0.042332873,0.15829487,0.034402687,0.20247772,0.60274124,0.26986584,0.040863622,0.21277624,0.7482506,0.24475458,0.12345364,0.5618224,0.7180617,0.19601764,0.034593694,0.085743666,0.2932373,0.0064512733,0.23427586,0.020208184,0.52921605,0.5685952,0.1875052,0.3992531,0.9500205,0.82724464,0.43227646,0.2699297,0.025092382
0.47601283,0.44082385,0.4533449,0.5518291,0.30011126,0.48128146,0.48399216,0.4011157,0.54634166,0.5324923,0.39323527,0.45927522,0.47751695,0.5625863,0.41706854,0.3964209,0.43421414,0.46090946,0.3936704,0.32398465,0.4217525,0.4483907,0.5471386,0.44045335,0.53384274,0.37592557,0.6113812,0.4137065,0.46822613,0.3955582,0.47077274,0.4610954,0.51770496,0.4909054,0.4699944,0.5515603,0.46166244,0.54234886,0.606263,0.45268685,0.52075136,0.5035199,0.40057942,0.6077548,0.52041274,0.35180804,0.59568477,0.46442902,0.45590302,0.39769638,0.40701336,0.5605353,0.4623279,0.3983269,0.40803993,0.58705914,0.4771506,0.5599547,0.4446887,0.4984159,0.4263257,0.5000682,0.52921784,0.45920894,0.59302026,0.46305895,0.4228564,0.52087045,0.33652028,0.41162184,0.39594924,0.46306568,0.42919767,0.42494988,0.5635096,0.45886996,0.49534068,0.55281085,0.46189418,0.4891505,0.32671663,0.45409146,0.414949,0.41834497,0.41548547,0.57098114,0.655639,0.5338527,0.5393345,0.45681927,0.5126501,0.44277146,0.40998742,0.37309754,0.41768685,0.50823075,0.4950487,0.54025114,0.43295723,0.3664613,0.4640631,0.35675764,0.4656831,0.5408242,0.48898688,0.36530775,0.458816,0.51103586,0.4818572,0.42253768,0.4448705,0.5469706,0.45808187,0.39703992,0.44952518,0.44797868,0.3190017,0.46161875,0.36603382,0.48135355,0.5643381,0.45950714,0.51153135,0.5581446,0.5065327,0.5130229,0.4419486,0.3722743
0.6258017,0.1182747,0.3529436,0.6120758,0.017314408,0.41590458,0.54029894,0.10764191,0.8852762,0.88061935,0.06360342,0.20696935,0.29183263,0.8520664,0.1579837,0.061861135,0.42580095,0.38927826,0.053214934,0.0069908304,0.22233474,0.2653673,0.7241267,0.30062824,0.6460787,0.048022445,0.9497204,0.17341909,0.3726633,0.06330231,0.3745131,0.30270776,0.65744126,0.6310828,0.6139212,0.66117525,0.22605687,0.8141233,0.9743813,0.3259388,0.59072626,0.37091357,0.08483727,0.81495965,0.62386745,0.012537008,0.9155136,0.17290749,0.13763693,0.04080819,0.107645385,0.55758685,0.114219725,0.15022136,0.059449937,0.88393277,0.49639502,0.72351116,0.5092739,0.5499775,0.19061853,0.78459084,0.6905894,0.5111319,0.90200627,0.30028453,0.28043666,0.2745321,0.015961045,0.07568906,0.09105671,0.38475373,0.123357065,0.13236116,0.91442496,0.15159446,0.66344064,0.9273549,0.25246805,0.73712397,0.039262775,0.2029643,0.17153732,0.1743775,0.08446829,0.7968986,0.96650714,0.6923019,0.61404616,0.2764965,0.48363757,0.5132475,0.094817854,0.09267899,0.059327748,0.5093971,0.54177296,0.7962487,0.5177468,0.06726252,0.25609902,0.025039118,0.2594864,0.4046645,0.3030877,0.07833131,0.22474653,0.7637425,0.29434437,0.07482724,0.6047849,0.56691337,0.3368887,0.06539299,0.089257285,0.34105664,0.0072874115,0.28522593,0.013302728,0.4893234,0.5818137,0.17797793,0.54585147,0.9415262,0.58134127,0.4627983,0.2607813,0.0146274865
0.5046289,0.23947944,0.41117597,0.5526924,0.07134841,0.46684575,0.48836085,0.21609552,0.7553098,0.77506673,0.17454182,0.3494282,0.38092262,0.767286,0.29081064,0.18288714,0.4488542,0.3898173,0.16129752,0.04443319,0.30337864,0.4083476,0.64919245,0.38199294,0.57249856,0.16213241,0.82957196,0.3024195,0.40579906,0.16632833,0.45082715,0.41623712,0.64841986,0.56325644,0.5636437,0.6175147,0.2915421,0.69599223,0.8905538,0.3749695,0.5611104,0.4259266,0.1666497,0.7293717,0.56561136,0.075848565,0.8188613,0.27204272,0.2676989,0.12735723,0.20632026,0.57269967,0.2499464,0.23143005,0.17009804,0.76500463,0.4729312,0.6475559,0.4046699,0.526749,0.26984096,0.67392564,0.5352766,0.4821705,0.8056356,0.36662826,0.35767898,0.3814537,0.081808686,0.16201535,0.1618356,0.39798117,0.2506803,0.24060947,0.79997575,0.26079112,0.5842499,0.8087138,0.36996394,0.603765,0.11188203,0.2946162,0.24884182,0.2546925,0.1941137,0.749519,0.8875774,0.6106242,0.5510386,0.35499117,0.48846307,0.45458207,0.22679396,0.17468163,0.14340755,0.51088274,0.5194359,0.6434825,0.5367542,0.17483364,0.302409,0.11154819,0.34035796,0.44293484,0.3993332,0.16252322,0.34311482,0.69095886,0.37230134,0.18831041,0.5161872,0.54900175,0.4392888,0.1533587,0.19693677,0.3684456,0.05504729,0.33473566,0.06757975,0.5342678,0.57487273,0.3111946,0.4697162,0.83851427,0.57116985,0.47395226,0.359417,0.07000692
0.55625784,0.35339823,0.47741598,0.5424889,0.15937471,0.4407751,0.4521433,0.34422415,0.7564813,0.65427285,0.27140677,0.3079099,0.4305787,0.7238667,0.3130227,0.28054193,0.3824563,0.44851506,0.17584261,0.09103874,0.31177196,0.3785363,0.63963854,0.4263717,0.6261967,0.22310095,0.770992,0.29059368,0.43229225,0.25854012,0.3737268,0.37216452,0.5453782,0.57371086,0.5342261,0.53054845,0.32971236,0.58424264,0.84943855,0.4011889,0.62441456,0.5150312,0.23602277,0.7111902,0.53869855,0.14981984,0.7319982,0.3590297,0.28280216,0.22303882,0.3218286,0.5728817,0.28938398,0.29964286,0.28437257,0.6800605,0.4891409,0.5645026,0.467768,0.5175003,0.3738124,0.60553944,0.5499816,0.49321926,0.7853867,0.34229162,0.42266318,0.32053396,0.14244914,0.2753526,0.23771141,0.41677892,0.30147108,0.30609366,0.6796235,0.25430852,0.5111586,0.76140016,0.3996914,0.46891245,0.19976997,0.37853274,0.34196126,0.27720955,0.25635016,0.6174058,0.8111042,0.523319,0.5674784,0.36317417,0.533353,0.5446545,0.24907285,0.19743177,0.27500728,0.5285585,0.45874658,0.53485596,0.47710782,0.20216687,0.34951767,0.20226003,0.3553597,0.49961373,0.42780572,0.21419159,0.3758956,0.62562656,0.32321593,0.30630907,0.44837502,0.555071,0.39449352,0.20464818,0.2416472,0.36730725,0.10577145,0.3359584,0.16478781,0.5254151,0.5644955,0.331781,0.45698947,0.7839562,0.58007,0.44092265,0.35752162,0.18310933
0.6018032,0.28650004,0.3565744,0.46023348,0.08364081,0.56780326,0.45553055,0.26951697,0.82493883,0.8147201,0.14061402,0.31697896,0.28263536,0.8508708,0.2679254,0.12070389,0.45714763,0.41301167,0.13032806,0.029448947,0.32963413,0.34569752,0.59184337,0.40381676,0.7074897,0.16446938,0.8931422,0.22732238,0.5029679,0.114496745,0.4244011,0.3009447,0.5875859,0.5622762,0.4626675,0.68980336,0.31703857,0.79673386,0.9182086,0.3620157,0.65271366,0.48987874,0.13687322,0.8220271,0.6602067,0.07449426,0.74226224,0.24623135,0.2370313,0.1572453,0.17065592,0.5341581,0.21689443,0.28150773,0.23784377,0.7936812,0.4295974,0.5414664,0.56673896,0.5047421,0.2134441,0.66325545,0.5778958,0.5652965,0.8240608,0.3269339,0.33135796,0.31766087,0.057631515,0.123487204,0.20314965,0.373978,0.16611461,0.24893332,0.8145207,0.20276439,0.6329378,0.86588335,0.38543525,0.5084754,0.06886139,0.33884498,0.23807748,0.11159683,0.22702846,0.66078675,0.8920325,0.5460783,0.65076244,0.30403855,0.5357137,0.48128888,0.23390138,0.18857767,0.1608484,0.47669363,0.496975,0.6400443,0.40430188,0.16500019,0.21988413,0.1256794,0.25888115,0.5523521,0.3693132,0.15431389,0.3832515,0.7195978,0.33213195,0.19691092,0.55385756,0.5405116,0.33136126,0.08292408,0.16023104,0.37891373,0.056555185,0.37100285,0.10225026,0.51367146,0.5621135,0.32242328,0.39107895,0.8852498,0.6377815,0.46422997,0.36751553,0.09185802
0.43942788,0.4316034,0.5158231,0.4760695,0.43091986,0.46196896,0.40929085,0.47248667,0.4672664,0.49213308,0.48001117,0.41056818,0.60569775,0.5658567,0.4302919,0.5038091,0.5148816,0.4769638,0.4000465,0.45968074,0.41969875,0.49995962,0.4777031,0.5034283,0.5509336,0.5185286,0.52574277,0.45434225,0.49779758,0.5175147,0.4560694,0.45957968,0.5503595,0.48357847,0.50190234,0.45677042,0.44173807,0.44785953,0.5593816,0.45972148,0.4507543,0.5040634,0.46573064,0.5253496,0.4943554,0.38931644,0.5318777,0.46061963,0.51905733,0.47235966,0.42244342,0.51082915,0.4918088,0.40909296,0.51211286,0.5204666,0.46480304,0.5401619,0.38999873,0.51004446,0.49489972,0.4977599,0.46283284,0.45054787,0.47097987,0.49076483,0.5120966,0.47260404,0.5229696,0.53873616,0.45482737,0.46629465,0.4262338,0.43449774,0.52767557,0.4709956,0.5023168,0.4658551,0.5049617,0.52580595,0.5020605,0.4257532,0.4944392,0.49425724,0.42855006,0.5234351,0.49711114,0.52873695,0.5094313,0.53067803,0.4778735,0.42994663,0.4927447,0.40288293,0.4528033,0.44457057,0.44513232,0.4661938,0.46991524,0.39860767,0.44630364,0.46554056,0.46724015,0.51698184,0.5050404,0.48587748,0.47704682,0.4174891,0.4392223,0.51557505,0.3809303,0.52640295,0.528932,0.4797253,0.49822924,0.5044687,0.47349176,0.5235213,0.4453467,0.49132574,0.55596644,0.439088,0.42939705,0.4889318,0.48121074,0.46917486,0.4672304,0.44942474
0.5780619,0.13101608,0.3843016,0.6067982,0.03727586,0.4435208,0.5494126,0.149688,0.84020317,0.8276398,0.08969355,0.2283106,0.34394532,0.8444946,0.23481622,0.09809111,0.45400068,0.37752798,0.08260198,0.01637513,0.26539096,0.29007977,0.6727638,0.27662516,0.6259711,0.07890139,0.92361784,0.21809885,0.34641925,0.100473374,0.41231132,0.36267853,0.6437328,0.61626744,0.5530814,0.6074512,0.25750047,0.7877662,0.9582138,0.37224093,0.600644,0.36150792,0.11268966,0.78979564,0.5936091,0.029971085,0.8900288,0.20801619,0.18379751,0.061882462,0.14570522,0.5597491,0.15674047,0.15741825,0.104802266,0.853453,0.4888505,0.68731296,0.47392356,0.5592026,0.22414796,0.75566626,0.64641845,0.48986694,0.857882,0.32503343,0.286299,0.28418812,0.03024641,0.118019685,0.107025474,0.41953543,0.18449558,0.1544404,0.8625856,0.17001188,0.61192316,0.87853545,0.28516832,0.7376408,0.07867281,0.24698809,0.18541399,0.19611847,0.13721792,0.76038796,0.9355354,0.67156124,0.6308249,0.27537873,0.4940631,0.5420576,0.12447877,0.13360476,0.08380882,0.4972164,0.5094282,0.74218893,0.47896847,0.08586798,0.2827998,0.04625535,0.29435828,0.41520682,0.3070091,0.10543643,0.24705201,0.7269044,0.32600418,0.12337699,0.60515237,0.5983221,0.35507575,0.10705863,0.13927032,0.34266663,0.014335467,0.32582742,0.02199902,0.49549884,0.5025611,0.23146495,0.5503788,0.91144127,0.61798155,0.4391284,0.28641796,0.029005028
0.33053252,0.15932633,0.6146083,0.23465742,0.36325034,0.56699014,0.19280516,0.5704905,0.059467934,0.08671051,0.24880658,0.08058925,0.95290995,0.72706515,0.19537106,0.6602007,0.7916874,0.2981099,0.049917694,0.30917716,0.12138408,0.22574809,0.52413607,0.42319107,0.93882126,0.5747986,0.8008355,0.32526866,0.7743397,0.59136903,0.08398892,0.18456738,0.89472,0.64888406,0.359164,0.16383578,0.56182945,0.054315,0.950405,0.12008698,0.062274843,0.45667273,0.66127634,0.73060024,0.2259309,0.059182435,0.6172377,0.43809563,0.20787226,0.49522784,0.07675808,0.2531551,0.71938837,0.050750054,0.6589528,0.70111185,0.07119023,0.5817534,0.2730481,0.79524434,0.59360904,0.51562095,0.2589361,0.035218343,0.30246967,0.7164191,0.8017291,0.08189074,0.8338184,0.82163334,0.07920346,0.06809805,0.039100934,0.12770186,0.547507,0.1768177,0.53381824,0.34161535,0.32845625,0.9568523,0.88626677,0.06909912,0.70894605,0.789955,0.14742872,0.7674464,0.23345909,0.4231974,0.67531776,0.81485456,0.6125287,0.13042144,0.42367744,0.025113665,0.38070744,0.26534754,0.38707152,0.5881633,0.14450733,0.10665341,0.19584198,0.2103781,0.411134,0.88121307,0.4743817,0.6102243,0.6883239,0.06775169,0.15474936,0.41564518,0.054386377,0.78995734,0.7826611,0.29458627,0.3109158,0.53234637,0.20851411,0.5260273,0.53744745,0.26751927,0.7791447,0.08027441,0.12587845,0.31072628,0.31741515,0.10717718,0.71362746,0.1240794
0.29301322,0.09388428,0.6525065,0.18188727,0.3824844,0.51859504,0.081750065,0.51484907,0.05163576,0.05561522,0.2214667,0.037589733,0.95035267,0.7410325,0.19540574,0.6525066,0.8472769,0.20477532,0.011699321,0.34625918,0.0646078,0.27478594,0.5588335,0.27867627,0.9481644,0.53081,0.86859167,0.25294238,0.8218983,0.62992454,0.077512935,0.14955348,0.93134034,0.69674873,0.40640473,0.19409394,0.58857477,0.039762452,0.97070473,0.09365839,0.028681794,0.49485922,0.7997984,0.72223306,0.19388756,0.03086266,0.59639716,0.37341836,0.18812877,0.4823381,0.031244911,0.24573117,0.6426567,0.03570937,0.76883316,0.7833001,0.07161011,0.68433505,0.16863416,0.7854599,0.528538,0.50979364,0.30937394,0.017112132,0.1925547,0.70161015,0.9138919,0.10538965,0.89439034,0.92694354,0.029480249,0.06654588,0.018728513,0.10467265,0.5704434,0.11059492,0.57811403,0.23853418,0.3198209,0.97294456,0.9241584,0.034888145,0.79352844,0.82616234,0.13301022,0.8211292,0.22746824,0.3606336,0.7368149,0.80462193,0.5924602,0.10104788,0.57280767,0.010444974,0.22892256,0.22247845,0.26219782,0.50403595,0.10161269,0.043436654,0.23853308,0.104908966,0.49045473,0.8790329,0.49918103,0.78169787,0.6619492,0.044421263,0.096108094,0.4834926,0.022701504,0.84510446,0.8445847,0.29810458,0.16960019,0.6885607,0.25240204,0.5993105,0.5673888,0.2660129,0.8072908,0.054471962,0.056169495,0.3058887,0.24642879,0.044210568,0.74913734,0.16016242
0.49086502,0.43624067,0.4796724,0.54828,0.31227258,0.46806145,0.5130857,0.43277732,0.6006892,0.55969214,0.40992582,0.4357533,0.45333228,0.58162194,0.43530062,0.3861733,0.46909294,0.46886483,0.37904808,0.27360472,0.43146902,0.46602303,0.57936513,0.47154412,0.53602624,0.39046913,0.6059839,0.4187374,0.46323663,0.38728923,0.4535234,0.48702914,0.55000734,0.52200544,0.5461128,0.5325733,0.42863438,0.50286245,0.6747517,0.41664675,0.53086925,0.49571347,0.37034097,0.5570892,0.51091576,0.3531169,0.61737084,0.4147406,0.40494147,0.34236395,0.4198861,0.5196889,0.4252336,0.41575003,0.39936456,0.5808455,0.47373894,0.54318655,0.43410814,0.50357103,0.42573076,0.54361844,0.5057885,0.50491166,0.62985873,0.448733,0.46565318,0.446267,0.2993543,0.3955761,0.37427264,0.43629777,0.4104009,0.41133928,0.59959704,0.3950393,0.4975445,0.6217921,0.45715305,0.5202882,0.34014654,0.45067763,0.42060784,0.4165232,0.3645338,0.57349384,0.6516654,0.5200721,0.48808074,0.45687824,0.5137855,0.49251315,0.40734455,0.35171014,0.38705188,0.52967685,0.50200176,0.54447496,0.5118103,0.38348755,0.44919536,0.33587816,0.43176588,0.50110745,0.4761739,0.38151523,0.47131777,0.59081435,0.46419394,0.41056627,0.47515592,0.51175725,0.48929873,0.3722652,0.38100907,0.40713078,0.28153998,0.42116573,0.3353221,0.5035329,0.5511925,0.42440656,0.492102,0.6081457,0.5234335,0.48121813,0.44486704,0.33384034
0.36179277,0.25579676,0.5714846,0.31605408,0.37318677,0.4930432,0.23449662,0.54404294,0.13461612,0.19459558,0.3414496,0.14124759,0.8912855,0.653589,0.22803523,0.6697215,0.641654,0.33014214,0.09335466,0.36901537,0.1992229,0.38783008,0.45739383,0.43728954,0.866907,0.48970592,0.7675581,0.33638033,0.75151014,0.5358776,0.1651106,0.25913134,0.8101928,0.5714613,0.40945798,0.20741376,0.50389636,0.112703405,0.891587,0.23517571,0.11850086,0.4587895,0.63323724,0.5590509,0.35508627,0.11425594,0.63863313,0.4418631,0.3239217,0.50139487,0.12210805,0.3256528,0.5957415,0.12449052,0.640165,0.68221307,0.14202853,0.56592166,0.28058982,0.7239115,0.53528774,0.50106096,0.28215572,0.078875154,0.348299,0.7014932,0.695884,0.18399927,0.8082032,0.7438632,0.15188381,0.15911649,0.085406005,0.18670611,0.613542,0.23459074,0.5505674,0.37224603,0.37884405,0.8757952,0.8206698,0.11999365,0.65230066,0.75434893,0.24249278,0.63983107,0.33068618,0.47400802,0.5620134,0.6985395,0.57360035,0.19649503,0.4500719,0.065849766,0.45980924,0.27496013,0.38806406,0.53967285,0.25177908,0.18913908,0.32696187,0.34994915,0.42974204,0.7393943,0.48098066,0.640375,0.59738696,0.11790099,0.20070429,0.48120317,0.10855842,0.71444166,0.7218428,0.31391722,0.36720067,0.5357219,0.31700686,0.6382853,0.5064534,0.37548393,0.67564,0.1381684,0.17624372,0.32966295,0.4211576,0.19825442,0.60955644,0.21773736
0.7008882,0.13133949,0.4634434,0.5624285,0.012057102,0.5512041,0.42875442,0.08789318,0.92166406,0.8479459,0.04369239,0.117142,0.2748801,0.9460136,0.1492572,0.046352454,0.2551897,0.37316626,0.014191591,0.0036744517,0.15291867,0.25191435,0.76266193,0.23602194,0.74184537,0.029395467,0.9744784,0.08977862,0.28794935,0.05747987,0.29945183,0.13779502,0.5980495,0.59928656,0.39743802,0.6105281,0.21181872,0.7696011,0.9904579,0.45577765,0.74150085,0.5335155,0.044877537,0.914849,0.7057029,0.012625876,0.9447756,0.1264874,0.065341935,0.04685006,0.06805847,0.68398714,0.11680926,0.056718986,0.09539987,0.91983986,0.5290623,0.61231315,0.57078826,0.6742505,0.27217227,0.8703792,0.57066023,0.32882237,0.96908695,0.18677849,0.21162821,0.15526839,0.014429363,0.071981534,0.026854847,0.3337744,0.12092305,0.084479876,0.87872744,0.04507694,0.5393332,0.9568772,0.18884219,0.50736994,0.019689145,0.20118491,0.17741846,0.06208647,0.066814214,0.7821294,0.9771873,0.5187839,0.80063486,0.11785572,0.70101166,0.77164024,0.05355462,0.03495744,0.0772355,0.49027514,0.31754678,0.59835726,0.39467227,0.025119908,0.14406069,0.02444874,0.22264826,0.5663154,0.26246235,0.018691508,0.1997828,0.7982767,0.1543484,0.09499019,0.5753568,0.75440335,0.15345328,0.025396066,0.061222788,0.23796487,0.0017553386,0.1725953,0.008971872,0.56703043,0.5385794,0.1509068,0.41773802,0.9692794,0.87258756,0.38885763,0.18997419,0.013690063
0.33618397,0.14976108,0.6431085,0.26023108,0.41676283,0.53095734,0.14528133,0.4634314,0.06862373,0.08692567,0.23631145,0.08500594,0.9228755,0.7367967,0.24409471,0.73351073,0.705292,0.32102278,0.03245752,0.31466636,0.15194415,0.27580428,0.57537353,0.31194067,0.9031117,0.4697186,0.8581779,0.37232572,0.76150256,0.54370904,0.08115842,0.15187187,0.88163036,0.6803326,0.35855678,0.24367605,0.44377315,0.06546092,0.94491535,0.11661027,0.07546767,0.57084155,0.6404927,0.65757143,0.25331768,0.071839616,0.61816615,0.40577427,0.19912207,0.49515057,0.04169093,0.27231455,0.66566,0.065458864,0.65925443,0.7670572,0.10082744,0.6536982,0.2090139,0.78365636,0.485231,0.5872276,0.25409442,0.048591793,0.21624742,0.6997179,0.85619366,0.12854195,0.82055044,0.8312174,0.05818945,0.07542666,0.04593101,0.11288908,0.5911206,0.13992172,0.5475483,0.3049219,0.28857407,0.9351609,0.87992835,0.05810352,0.7134975,0.8366134,0.16410449,0.79719704,0.27761143,0.37341106,0.57979405,0.7977849,0.63379943,0.12718603,0.4634032,0.023366947,0.33892056,0.3029078,0.39393142,0.5131992,0.13900343,0.13243374,0.28203258,0.20158829,0.4239356,0.83482003,0.52960366,0.6178016,0.6253067,0.10426401,0.14103517,0.45570388,0.048350513,0.76534915,0.7871405,0.2610831,0.22093736,0.57423127,0.23203215,0.5960041,0.5086664,0.30025664,0.75287706,0.082474045,0.0994681,0.33591974,0.3118371,0.084297344,0.62482464,0.12371552
0.51960355,0.4119993,0.48570105,0.57507443,0.21604535,0.46440563,0.512951,0.38327336,0.63858426,0.5904606,0.37154862,0.38462296,0.45703238,0.59672636,0.37746462,0.3278859,0.40756908,0.48392442,0.27381095,0.20075406,0.38377956,0.42537817,0.6064185,0.45857036,0.5137992,0.30649856,0.67534685,0.36700246,0.44953206,0.3209178,0.42247579,0.43796837,0.5374353,0.5263499,0.5581374,0.5109005,0.40756196,0.48568743,0.7436115,0.40940663,0.51013803,0.49518254,0.33008668,0.5637797,0.5112214,0.2585375,0.6928959,0.36490485,0.32367897,0.31643432,0.3685042,0.5577448,0.4136364,0.36763364,0.32796764,0.63578594,0.4881752,0.5724235,0.42754096,0.5197472,0.43559924,0.60881114,0.49429652,0.4846783,0.7092705,0.41441178,0.43942833,0.4215888,0.2540457,0.37468758,0.30916554,0.43367466,0.37438017,0.3845611,0.6552391,0.36424813,0.49376184,0.70259225,0.36693358,0.50794965,0.29181963,0.4282365,0.4398631,0.39779702,0.29546264,0.61081886,0.73073137,0.528229,0.4971784,0.46214575,0.5448688,0.5381882,0.34527114,0.2919824,0.36223432,0.51794994,0.46747592,0.55337834,0.5317712,0.30234015,0.44798967,0.2494463,0.42773163,0.5067986,0.44361207,0.30334148,0.4545246,0.6106472,0.43590295,0.35727584,0.45266122,0.537879,0.40739012,0.3144682,0.31784377,0.40212557,0.17102914,0.37314406,0.25186044,0.5275112,0.5726785,0.35351363,0.48509932,0.6648664,0.5450438,0.47217944,0.40127102,0.23526166
0.58411646,0.16451201,0.3696291,0.6304114,0.018753929,0.5334259,0.5108104,0.13189846,0.89816767,0.86358565,0.07335003,0.23161227,0.2590345,0.892991,0.17531443,0.059128445,0.38502812,0.35412553,0.048422378,0.0076890667,0.23744833,0.25073743,0.67424977,0.29025456,0.6970891,0.061967455,0.957892,0.16049384,0.36821344,0.053351164,0.31530252,0.24545865,0.6584734,0.5837936,0.5106318,0.6525972,0.28108454,0.7940589,0.9727766,0.43446243,0.64615357,0.5021874,0.07036876,0.84976125,0.697901,0.024608515,0.9099109,0.15239455,0.13126138,0.071545765,0.105298616,0.6574333,0.15800254,0.14871243,0.112971194,0.8918411,0.4811989,0.63251746,0.5653101,0.57884824,0.19519058,0.76478463,0.6325207,0.43779558,0.92464095,0.23491012,0.23606563,0.2526934,0.023371566,0.077454455,0.07496612,0.40395626,0.12359288,0.16867618,0.8923977,0.12801573,0.6558715,0.93055654,0.23936608,0.5875392,0.0347082,0.27981234,0.21594973,0.09323303,0.11065025,0.79006475,0.96482164,0.5671512,0.69936275,0.25298995,0.57247216,0.60045373,0.11298649,0.07645126,0.08815882,0.47004074,0.49366698,0.6919129,0.43684748,0.050267354,0.20772305,0.03829577,0.2504698,0.5710331,0.28704023,0.059748806,0.27275395,0.7846374,0.26942104,0.109136924,0.55394834,0.6063951,0.20588522,0.044169445,0.08765303,0.324578,0.009022692,0.22492145,0.024317339,0.5237318,0.59454733,0.2086814,0.42227334,0.9416822,0.6975974,0.4400794,0.23493207,0.02266756
